681,465,0,8380
694,465,0,8380
693,464,0,8380
681,465,0,8380
694,465,0,8380
693,464,0,8380
681,465,0,8380
694,465,0,8380
691,469,0,8380
695,463,0,8380
691,469,0,8381
697,442,0,8381
695,463,0,8381
697,442,0,8381
688,455,0,8381
688,455,0,8381
688,455,0,8381
688,455,0,8381
688,455,0,8382
704,450,0,8382
704,450,0,8382
702,448,0,8382
702,448,0,8382
689,468,0,8383
693,468,0,8383
689,468,0,8383
693,468,0,8383
689,468,0,8383
693,468,0,8383
693,468,0,8383
693,468,0,8383
693,468,0,8383
691,463,0,8385
697,463,0,8385
691,463,0,8385
697,463,0,8385
691,463,0,8385
697,463,0,8385
693,445,0,8386
693,445,0,8386
692,447,0,8386
693,445,0,8386
692,447,0,8386
690,454,0,8386
692,447,0,8386
690,454,0,8387
695,458,0,8387
690,454,0,8387
695,458,0,8387
690,457,0,8387
696,457,0,8387
695,458,0,8387
684,460,0,8387
699,460,0,8387
690,457,0,8387
696,457,0,8387
695,458,0,8387
684,460,0,8387
699,460,0,8387
696,457,0,8388
687,492,0,8388
687,492,0,8388
682,467,0,8388
688,467,0,8388
682,467,0,8388
688,467,0,8388
694,453,0,8388
682,467,0,8388
688,467,0,8388
694,453,0,8389
683,463,0,8389
687,463,0,8389
682,467,0,8389
688,467,0,8389
683,463,0,8389
687,463,0,8389
683,463,0,8389
687,463,0,8389
683,463,0,8389
687,463,0,8389
698,464,0,8390
698,464,0,8390
688,459,0,8390
690,459,0,8390
698,464,0,8390
688,459,0,8390
690,459,0,8390
698,464,0,8390
699,446,0,8391
699,446,0,8392
681,469,0,8392
681,469,0,8392
681,469,0,8392
696,463,0,8393
696,463,0,8393
696,463,0,8393
695,452,0,8393
695,452,0,8393
695,452,0,8393
685,465,0,8394
692,465,0,8394
684,466,0,8394
685,465,0,8394
692,465,0,8394
684,466,0,8394
685,465,0,8394
692,465,0,8394
700,472,0,8396
700,472,0,8396
699,480,0,8397
699,480,0,8397
679,460,0,8397
699,467,0,8397
679,460,0,8398
694,461,0,8398
679,460,0,8398
699,467,0,8398
694,461,0,8398
679,460,0,8398
694,461,0,8398
703,444,0,8399
703,444,0,8400
687,437,0,8400
687,437,0,8400
687,437,0,8400
682,459,0,8400
695,459,0,8400
682,459,0,8400
695,459,0,8400
682,459,0,8400
695,459,0,8400
682,459,0,8400
695,459,0,8400
682,459,0,8400
695,459,0,8400
682,459,0,8401
695,459,0,8401
677,463,0,8401
695,459,0,8401
677,463,0,8401
695,459,0,8401
686,489,0,8402
686,489,0,8402
684,461,0,8402
695,461,0,8402
684,461,0,8403
695,461,0,8403
684,461,0,8403
695,461,0,8403
684,461,0,8403
695,461,0,8403
684,461,0,8403
695,461,0,8403
684,443,0,8403
705,460,0,8403
684,443,0,8404
676,454,0,8404
694,449,0,8404
676,454,0,8404
694,449,0,8404
695,476,0,8404
704,476,0,8404
696,464,0,8404
695,476,0,8404
704,476,0,8404
696,464,0,8405
686,469,0,8405
696,464,0,8405
686,469,0,8405
690,447,0,8405
691,447,0,8405
690,447,0,8405
691,447,0,8405
690,447,0,8406
691,447,0,8406
693,459,0,8406
696,459,0,8406
704,459,0,8406
693,459,0,8406
696,459,0,8406
704,459,0,8406
693,459,0,8406
696,459,0,8406
704,459,0,8406
693,459,0,8406
696,459,0,8406
704,459,0,8406
684,462,0,8406
687,462,0,8406
690,462,0,8406
696,459,0,8407
684,462,0,8407
687,462,0,8407
690,462,0,8407
697,456,0,8407
684,462,0,8407
687,462,0,8407
690,462,0,8407
700,465,0,8407
697,456,0,8407
684,462,0,8407
687,462,0,8407
681,463,0,8407
701,463,0,8407
687,445,0,8407
681,463,0,8408
701,463,0,8408
687,445,0,8408
689,472,0,8408
680,473,0,8408
689,472,0,8408
680,473,0,8408
692,461,0,8410
689,480,0,8410
692,461,0,8410
689,480,0,8410
683,467,0,8410
694,467,0,8410
700,467,0,8410
680,459,0,8410
683,467,0,8411
694,467,0,8411
700,467,0,8411
680,459,0,8411
683,467,0,8411
694,467,0,8411
700,467,0,8411
680,459,0,8411
688,460,0,8411
694,467,0,8411
688,460,0,8411
688,460,0,8411
688,460,0,8411
703,465,0,8412
703,465,0,8412
692,458,0,8412
703,465,0,8412
692,458,0,8412
692,458,0,8412
692,464,0,8413
692,464,0,8413
688,451,0,8413
692,464,0,8413
688,451,0,8413
690,471,0,8413
690,471,0,8413
692,464,0,8413
690,471,0,8414
698,489,0,8414
681,462,0,8414
685,462,0,8414
698,489,0,8414
694,455,0,8414
681,462,0,8414
685,462,0,8414
693,457,0,8414
679,453,0,8414
694,455,0,8414
693,457,0,8415
679,453,0,8415
684,448,0,8415
684,448,0,8415
683,468,0,8416
683,468,0,8416
683,468,0,8416
683,468,0,8416
686,456,0,8417
686,456,0,8417
696,467,0,8418
696,467,0,8418
692,466,0,8418
694,466,0,8418
696,467,0,8418
692,466,0,8418
694,466,0,8418
692,466,0,8418
694,466,0,8418
692,466,0,8418
694,466,0,8418
694,466,0,8418
683,458,0,8419
691,458,0,8419
703,458,0,8419
683,458,0,8419
691,458,0,8419
703,458,0,8419
687,471,0,8419
683,458,0,8419
691,458,0,8419
703,458,0,8419
687,471,0,8419
692,457,0,8419
692,457,0,8419
691,453,0,8419
692,457,0,8419
691,453,0,8420
683,461,0,8420
683,461,0,8420
683,461,0,8420
683,461,0,8420
683,461,0,8420
683,461,0,8421
694,469,0,8421
683,461,0,8421
694,469,0,8421
694,469,0,8421
686,463,0,8422
700,463,0,8422
686,463,0,8422
700,463,0,8422
686,463,0,8422
700,463,0,8422
686,463,0,8422
700,463,0,8422
692,467,0,8422
701,467,0,8422
686,463,0,8422
700,463,0,8422
692,467,0,8422
701,467,0,8422
683,466,0,8422
689,450,0,8423
692,467,0,8423
683,466,0,8423
689,450,0,8423
687,468,0,8423
688,468,0,8423
696,468,0,8423
687,468,0,8423
688,468,0,8423
696,468,0,8423
687,468,0,8423
688,468,0,8423
696,468,0,8423
684,457,0,8423
687,468,0,8423
696,468,0,8423
684,457,0,8424
683,460,0,8424
684,457,0,8424
683,460,0,8424
697,448,0,8424
702,461,0,8424
697,448,0,8424
702,461,0,8424
685,478,0,8425
689,478,0,8425
699,458,0,8425
685,478,0,8425
689,478,0,8425
699,458,0,8425
700,459,0,8426
702,464,0,8426
700,459,0,8426
702,464,0,8426
697,440,0,8426
700,459,0,8426
702,464,0,8426
697,440,0,8426
701,451,0,8426
701,451,0,8427
701,451,0,8427
678,446,0,8427
678,446,0,8427
689,445,0,8427
696,445,0,8427
689,445,0,8427
696,445,0,8427
684,459,0,8427
708,459,0,8427
689,445,0,8428
684,459,0,8428
708,459,0,8428
689,453,0,8428
693,453,0,8428
689,453,0,8428
693,453,0,8428
689,460,0,8428
689,453,0,8428
693,453,0,8428
689,460,0,8428
681,461,0,8428
688,461,0,8428
689,461,0,8428
701,461,0,8428
681,461,0,8429
688,461,0,8429
689,461,0,8429
701,461,0,8429
681,461,0,8429
688,461,0,8429
689,461,0,8429
701,461,0,8429
693,465,0,8429
688,461,0,8429
689,461,0,8429
701,461,0,8429
693,465,0,8429
689,461,0,8429
693,465,0,8429
696,455,0,8429
693,465,0,8430
696,455,0,8430
696,455,0,8430
700,464,0,8430
700,464,0,8430
696,455,0,8430
701,462,0,8430
700,464,0,8430
699,459,0,8431
701,462,0,8431
699,459,0,8431
701,462,0,8431
684,467,0,8431
689,467,0,8431
684,467,0,8431
684,467,0,8431
689,467,0,8431
684,467,0,8431
684,467,0,8431
698,463,0,8432
702,458,0,8432
679,457,0,8432
698,463,0,8432
702,458,0,8432
679,457,0,8432
698,473,0,8432
701,466,0,8432
678,461,0,8432
694,460,0,8432
698,473,0,8433
678,461,0,8433
694,460,0,8433
682,446,0,8433
688,446,0,8433
690,485,0,8433
698,469,0,8433
691,468,0,8433
697,460,0,8434
691,468,0,8434
688,456,0,8434
688,456,0,8434
676,453,0,8434
688,456,0,8435
679,449,0,8435
676,453,0,8435
679,449,0,8435
679,467,0,8437
679,467,0,8437
679,467,0,8437
691,459,0,8437
689,447,0,8437
679,467,0,8437
691,459,0,8437
686,455,0,8437
689,447,0,8437
686,488,0,8438
686,455,0,8438
686,488,0,8438
702,449,0,8438
702,449,0,8438
690,466,0,8439
685,477,0,8439
690,451,0,8439
690,466,0,8439
685,477,0,8439
690,451,0,8439
690,451,0,8439
689,437,0,8440
699,478,0,8440
689,437,0,8440
699,478,0,8440
699,462,0,8440
699,478,0,8440
699,462,0,8440
699,462,0,8440
699,462,0,8441
700,440,0,8441
700,440,0,8441
695,486,0,8442
695,486,0,8442
690,452,0,8442
697,452,0,8442
695,464,0,8442
690,452,0,8442
697,452,0,8442
695,464,0,8442
690,452,0,8443
680,445,0,8443
694,471,0,8443
695,464,0,8443
680,445,0,8443
694,471,0,8443
682,466,0,8445
682,466,0,8446
685,444,0,8446
682,466,0,8446
686,468,0,8446
690,468,0,8446
692,468,0,8446
686,468,0,8446
690,468,0,8446
692,468,0,8446
685,444,0,8446
686,468,0,8446
690,468,0,8446
692,468,0,8446
702,454,0,8446
679,463,0,8446
693,463,0,8446
686,470,0,8447
686,468,0,8447
679,463,0,8447
693,463,0,8447
686,470,0,8447
681,472,0,8447
680,461,0,8447
692,474,0,8447
681,472,0,8447
680,461,0,8448
692,474,0,8448
693,483,0,8448
694,478,0,8448
693,483,0,8448
694,478,0,8448
693,483,0,8448
680,456,0,8448
695,469,0,8448
699,469,0,8448
698,449,0,8449
680,456,0,8449
698,449,0,8449
695,469,0,8449
699,469,0,8449
698,449,0,8449
688,438,0,8449
683,471,0,8449
688,438,0,8449
683,471,0,8450
676,446,0,8450
685,446,0,8450
689,464,0,8450
676,446,0,8450
685,446,0,8450
689,464,0,8450
685,446,0,8450
676,470,0,8451
676,470,0,8451
694,468,0,8451
694,468,0,8451
694,468,0,8451
694,468,0,8451
694,468,0,8451
692,448,0,8452
691,484,0,8452
692,448,0,8453
675,454,0,8453
682,454,0,8453
691,484,0,8453
675,454,0,8453
682,454,0,8453
675,454,0,8453
682,454,0,8453
687,449,0,8453
687,449,0,8453
687,449,0,8454
693,469,0,8454
687,449,0,8454
684,451,0,8454
686,451,0,8454
693,469,0,8454
687,460,0,8454
700,460,0,8454
684,451,0,8454
686,451,0,8454
702,451,0,8454
690,470,0,8454
692,470,0,8454
687,460,0,8455
700,460,0,8455
684,451,0,8455
686,451,0,8455
676,464,0,8455
698,466,0,8455
690,470,0,8455
692,470,0,8455
700,446,0,8455
698,466,0,8455
697,461,0,8455
700,446,0,8456
697,461,0,8456
697,461,0,8456
685,450,0,8456
685,450,0,8456
685,450,0,8456
690,443,0,8457
685,458,0,8457
696,458,0,8457
690,443,0,8457
685,458,0,8457
696,458,0,8457
690,443,0,8457
685,458,0,8457
696,458,0,8457
696,458,0,8457
692,476,0,8458
698,476,0,8458
692,476,0,8458
698,476,0,8458
692,476,0,8458
698,476,0,8458
692,453,0,8458
695,453,0,8458
692,453,0,8458
695,453,0,8458
692,453,0,8458
695,453,0,8458
692,453,0,8458
695,453,0,8458
692,453,0,8459
695,453,0,8459
692,453,0,8459
695,453,0,8459
692,453,0,8459
695,453,0,8459
695,453,0,8459
678,484,0,8459
693,484,0,8459
678,484,0,8459
693,484,0,8459
696,477,0,8459
696,477,0,8460
681,456,0,8460
694,456,0,8460
688,454,0,8460
681,456,0,8460
694,456,0,8460
696,449,0,8460
688,454,0,8460
681,456,0,8460
696,449,0,8460
697,447,0,8460
682,475,0,8461
697,447,0,8461
682,475,0,8461
682,475,0,8461
696,437,0,8461
696,437,0,8461
696,437,0,8461
679,458,0,8462
688,458,0,8462
679,458,0,8462
688,458,0,8462
686,461,0,8462
679,458,0,8462
688,458,0,8462
686,461,0,8462
688,458,0,8462
697,465,0,8462
688,458,0,8462
684,465,0,8463
697,465,0,8463
703,459,0,8463
686,467,0,8463
695,467,0,8463
684,465,0,8463
703,459,0,8463
686,460,0,8463
699,463,0,8463
686,467,0,8463
695,467,0,8463
697,483,0,8463
686,460,0,8464
684,463,0,8464
699,463,0,8464
697,483,0,8464
688,487,0,8464
682,449,0,8464
688,487,0,8464
702,447,0,8464
682,449,0,8464
707,454,0,8465
702,447,0,8465
698,471,0,8465
698,471,0,8465
698,452,0,8465
698,452,0,8465
698,452,0,8465
697,468,0,8466
697,468,0,8466
706,479,0,8467
697,468,0,8467
706,479,0,8467
697,468,0,8467
683,446,0,8467
683,446,0,8467
683,446,0,8467
693,467,0,8468
702,467,0,8468
693,467,0,8468
702,467,0,8468
677,456,0,8468
693,467,0,8468
702,467,0,8468
677,456,0,8468
677,456,0,8468
691,454,0,8468
696,478,0,8468
691,454,0,8468
676,462,0,8469
697,462,0,8469
691,454,0,8469
676,462,0,8469
697,462,0,8469
693,486,0,8469
676,462,0,8469
697,462,0,8469
693,486,0,8469
688,471,0,8469
697,450,0,8469
701,441,0,8470
697,450,0,8470
688,471,0,8470
701,441,0,8470
680,470,0,8470
680,470,0,8470
680,470,0,8470
692,451,0,8470
696,451,0,8470
680,470,0,8470
692,451,0,8470
696,451,0,8470
692,451,0,8471
696,451,0,8471
699,465,0,8471
681,480,0,8471
699,465,0,8471
681,480,0,8471
699,465,0,8471
705,449,0,8471
701,460,0,8471
705,449,0,8472
701,460,0,8472
692,452,0,8472
694,452,0,8472
678,450,0,8472
701,460,0,8472
692,452,0,8472
694,452,0,8472
693,461,0,8472
678,450,0,8472
693,461,0,8472
695,439,0,8473
701,442,0,8473
693,461,0,8473
685,469,0,8473
701,442,0,8473
695,439,0,8473
686,482,0,8473
685,469,0,8473
685,476,0,8473
676,459,0,8473
675,462,0,8474
706,481,0,8474
702,477,0,8474
685,468,0,8474
680,463,0,8475
694,463,0,8475
683,477,0,8475
685,468,0,8475
685,440,0,8475
680,463,0,8475
694,463,0,8475
693,475,0,8475
685,440,0,8475
694,463,0,8475
693,475,0,8476
681,445,0,8476
699,445,0,8476
700,448,0,8476
681,445,0,8476
699,445,0,8476
685,451,0,8476
691,451,0,8476
700,448,0,8476
676,460,0,8476
700,478,0,8477
691,471,0,8477
695,446,0,8477
691,471,0,8477
679,466,0,8477
701,446,0,8477
691,456,0,8478
679,466,0,8478
701,446,0,8478
695,454,0,8478
698,454,0,8478
691,456,0,8478
683,459,0,8478
681,455,0,8478
702,455,0,8478
705,455,0,8478
695,454,0,8478
677,444,0,8478
683,444,0,8478
683,459,0,8479
681,455,0,8479
702,455,0,8479
705,455,0,8479
702,452,0,8479
683,444,0,8479
702,455,0,8479
702,452,0,8479
703,463,0,8479
682,462,0,8479
690,461,0,8479
703,463,0,8479
682,462,0,8480
690,461,0,8480
682,462,0,8480
696,469,0,8480
696,469,0,8480
682,462,0,8480
696,469,0,8480
681,464,0,8481
699,464,0,8481
681,464,0,8481
699,464,0,8481
681,464,0,8481
699,464,0,8481
681,464,0,8482
699,464,0,8482
681,451,0,8482
683,451,0,8482
690,456,0,8482
699,464,0,8482
681,451,0,8482
683,451,0,8482
690,456,0,8482
681,451,0,8482
683,451,0,8482
702,466,0,8482
687,467,0,8482
698,467,0,8482
684,490,0,8482
688,465,0,8483
702,466,0,8483
687,467,0,8483
698,467,0,8483
690,438,0,8483
688,483,0,8483
688,465,0,8483
687,467,0,8483
687,461,0,8483
706,461,0,8483
690,438,0,8484
688,483,0,8484
691,467,0,8484
687,461,0,8484
706,461,0,8484
694,458,0,8484
701,458,0,8484
681,447,0,8484
690,439,0,8484
681,447,0,8484
694,458,0,8484
701,458,0,8484
674,448,0,8485
698,448,0,8485
703,448,0,8485
701,458,0,8485
674,448,0,8485
698,448,0,8485
703,448,0,8485
678,462,0,8485
687,477,0,8485
678,462,0,8485
687,477,0,8485
690,472,0,8486
695,472,0,8486
677,452,0,8486
687,452,0,8486
702,473,0,8486
690,472,0,8486
695,472,0,8486
690,455,0,8486
692,455,0,8486
706,455,0,8486
677,452,0,8487
690,455,0,8487
692,455,0,8487
706,455,0,8487
690,455,0,8487
692,455,0,8487
690,455,0,8487
697,455,0,8487
690,455,0,8487
697,455,0,8487
694,457,0,8487
697,455,0,8487
680,453,0,8487
694,457,0,8488
676,445,0,8488
680,453,0,8488
683,465,0,8488
701,465,0,8488
676,445,0,8488
683,465,0,8488
701,465,0,8488
683,465,0,8488
701,465,0,8488
677,482,0,8488
683,465,0,8488
680,466,0,8488
691,450,0,8489
680,466,0,8489
691,450,0,8489
703,476,0,8489
680,466,0,8489
685,480,0,8489
698,480,0,8489
678,458,0,8489
690,458,0,8489
703,476,0,8489
684,464,0,8489
684,468,0,8490
705,468,0,8490
678,458,0,8490
690,458,0,8490
684,464,0,8490
684,468,0,8490
705,468,0,8490
690,488,0,8490
693,451,0,8490
698,451,0,8490
705,451,0,8490
699,454,0,8490
684,468,0,8490
690,488,0,8491
684,456,0,8491
680,449,0,8491
690,449,0,8491
699,454,0,8491
694,445,0,8491
684,456,0,8491
688,457,0,8491
692,460,0,8491
698,460,0,8491
707,460,0,8491
689,449,0,8492
690,449,0,8492
694,445,0,8492
688,457,0,8492
698,460,0,8492
689,449,0,8492
688,462,0,8492
688,462,0,8492
688,462,0,8492
688,462,0,8493
705,481,0,8493
690,464,0,8493
703,464,0,8493
684,485,0,8493
699,485,0,8493
705,481,0,8493
690,464,0,8493
695,440,0,8494
690,464,0,8494
695,440,0,8494
689,491,0,8494
685,455,0,8494
702,444,0,8494
685,455,0,8494
702,444,0,8494
679,469,0,8495
678,449,0,8495
679,469,0,8495
678,449,0,8495
681,468,0,8495
681,468,0,8496
686,441,0,8496
681,468,0,8496
686,441,0,8496
682,450,0,8496
684,450,0,8496
689,452,0,8496
677,447,0,8496
684,447,0,8496
693,446,0,8496
682,450,0,8496
689,452,0,8496
684,447,0,8497
693,446,0,8497
682,442,0,8497
689,451,0,8497
682,442,0,8497
689,451,0,8497
695,443,0,8497
678,467,0,8497
685,467,0,8497
695,443,0,8497
678,467,0,8498
685,467,0,8498
678,467,0,8498
685,467,0,8498
685,467,0,8498
679,461,0,8498
679,461,0,8498
688,470,0,8498
702,470,0,8498
679,461,0,8498
692,484,0,8498
688,470,0,8498
702,470,0,8498
683,445,0,8499
683,483,0,8499
683,445,0,8499
683,483,0,8499
686,457,0,8499
701,457,0,8499
685,464,0,8500
701,464,0,8500
686,457,0,8500
701,457,0,8500
685,464,0,8500
701,464,0,8500
702,465,0,8500
701,457,0,8500
685,464,0,8500
701,464,0,8500
702,465,0,8500
692,477,0,8500
702,465,0,8500
693,448,0,8501
692,477,0,8501
693,448,0,8501
684,469,0,8501
693,448,0,8501
684,469,0,8501
680,441,0,8501
692,463,0,8501
680,441,0,8501
692,463,0,8501
692,463,0,8502
680,454,0,8502
692,463,0,8502
680,454,0,8502
680,454,0,8502
675,445,0,8503
679,445,0,8503
682,445,0,8503
692,438,0,8503
675,445,0,8504
679,445,0,8504
682,445,0,8504
699,472,0,8504
699,472,0,8504
699,472,0,8504
678,457,0,8505
700,457,0,8505
704,457,0,8505
678,457,0,8505
700,457,0,8505
704,457,0,8505
695,447,0,8505
678,457,0,8505
700,457,0,8505
704,457,0,8505
684,453,0,8505
686,453,0,8505
679,452,0,8505
694,486,0,8505
680,444,0,8506
694,444,0,8506
701,444,0,8506
694,486,0,8506
680,444,0,8506
694,444,0,8506
701,444,0,8506
691,483,0,8506
702,483,0,8506
704,473,0,8506
702,483,0,8506
689,458,0,8507
704,455,0,8507
694,475,0,8507
686,440,0,8507
685,442,0,8507
693,442,0,8507
689,458,0,8507
681,450,0,8507
687,469,0,8507
690,469,0,8507
677,461,0,8508
696,461,0,8508
690,469,0,8508
689,443,0,8508
677,461,0,8508
696,461,0,8508
698,461,0,8508
697,453,0,8508
698,453,0,8508
690,469,0,8509
689,443,0,8509
682,441,0,8509
695,444,0,8509
698,461,0,8509
697,453,0,8509
695,444,0,8509
688,488,0,8510
685,466,0,8510
700,466,0,8510
688,488,0,8510
681,460,0,8510
696,450,0,8510
684,454,0,8510
685,466,0,8510
700,466,0,8510
705,459,0,8510
681,460,0,8510
705,459,0,8510
684,454,0,8511
699,479,0,8511
705,459,0,8511
699,479,0,8511
699,479,0,8511
697,446,0,8512
697,446,0,8512
697,446,0,8512
697,446,0,8512
697,446,0,8512
701,485,0,8512
701,485,0,8512
677,453,0,8513
696,453,0,8513
677,453,0,8513
696,453,0,8513
677,453,0,8513
696,453,0,8513
673,456,0,8513
697,469,0,8513
673,456,0,8513
697,469,0,8513
690,475,0,8514
683,455,0,8514
701,455,0,8514
690,475,0,8514
683,455,0,8515
701,455,0,8515
690,475,0,8515
696,452,0,8515
696,452,0,8515
701,470,0,8516
690,489,0,8516
696,452,0,8516
701,470,0,8516
690,489,0,8516
678,468,0,8516
679,448,0,8516
679,448,0,8517
688,472,0,8517
701,472,0,8517
679,448,0,8517
688,472,0,8517
701,472,0,8517
687,488,0,8517
687,488,0,8517
697,464,0,8517
697,464,0,8518
697,464,0,8518
687,488,0,8518
697,464,0,8518
685,437,0,8519
682,473,0,8519
702,478,0,8519
685,437,0,8519
683,439,0,8519
679,440,0,8519
689,440,0,8519
684,471,0,8519
698,468,0,8519
689,455,0,8520
695,462,0,8520
683,457,0,8520
683,456,0,8520
702,481,0,8520
695,462,0,8521
683,457,0,8521
683,456,0,8521
701,448,0,8521
685,470,0,8521
700,469,0,8521
689,465,0,8522
695,480,0,8522
696,492,0,8522
687,448,0,8522
681,452,0,8522
675,447,0,8522
694,447,0,8522
699,447,0,8522
703,447,0,8522
706,447,0,8522
688,443,0,8523
680,486,0,8523
682,486,0,8523
680,451,0,8523
694,451,0,8523
696,466,0,8523
689,454,0,8524
692,454,0,8524
696,466,0,8524
675,475,0,8524
695,475,0,8524
679,474,0,8524
690,490,0,8524
690,479,0,8525
695,475,0,8525
681,444,0,8525
696,444,0,8525
690,490,0,8525
691,449,0,8525
686,458,0,8525
687,458,0,8525
696,444,0,8525
686,458,0,8526
687,458,0,8526
676,455,0,8526
700,455,0,8526
676,455,0,8526
700,455,0,8526
676,455,0,8526
700,455,0,8526
680,450,0,8526
694,450,0,8526
673,457,0,8526
700,455,0,8526
680,450,0,8526
692,456,0,8526
699,456,0,8526
673,457,0,8527
685,461,0,8527
692,456,0,8527
699,456,0,8527
681,466,0,8527
679,477,0,8527
705,472,0,8527
692,471,0,8527
679,478,0,8528
695,478,0,8528
697,481,0,8528
687,453,0,8528
699,453,0,8528
692,459,0,8528
697,471,0,8528
678,464,0,8528
687,453,0,8529
679,470,0,8529
693,470,0,8529
697,471,0,8529
680,462,0,8529
679,470,0,8529
693,470,0,8529
698,485,0,8529
680,462,0,8529
698,485,0,8530
676,469,0,8530
683,469,0,8530
676,469,0,8530
683,469,0,8530
688,475,0,8530
676,469,0,8530
688,475,0,8530
680,457,0,8530
682,457,0,8530
680,457,0,8531
682,457,0,8531
680,457,0,8531
682,457,0,8531
680,457,0,8531
682,457,0,8531
693,452,0,8531
705,452,0,8531
680,457,0,8531
693,452,0,8531
705,452,0,8531
703,455,0,8532
703,455,0,8532
698,458,0,8532
703,455,0,8532
698,458,0,8532
698,458,0,8532
703,455,0,8533
686,472,0,8533
699,468,0,8533
686,472,0,8533
675,459,0,8533
686,459,0,8533
685,441,0,8533
686,445,0,8533
686,459,0,8533
686,445,0,8534
683,454,0,8534
689,471,0,8534
683,454,0,8534
686,447,0,8534
